;video_id;view_count;like_count;favorite_count;comment_count;positive_score;negative_score;neutral_score;compound_score
228;fQY78hDmITA;659793;27112;0;1192;0.11567476948868399;0.025146689019279127;0.8407376362112322;0.03878642078792955
229;Plw0e_nFtuc;915101;32851;0;3647;0.11714285714285715;0.03428571428571429;0.8271428571428572;0.03518300000000002
230;xtbU9KbZ2_g;502890;22001;0;825;0.10428571428571429;0.032857142857142856;0.8142857142857143;0.028845000000000003
231;ZkBIBhBrOlQ;443115;19796;0;2849;0.10218340611353711;0.021834061135371178;0.8489082969432314;0.032133624454148454
232;bJ2hcjSfOmo;481261;22891;0;728;0.11538461538461539;0.03502747252747253;0.8028846153846154;0.030531387362637333
233;BmqjQ2pvLTs;139375;5272;0;490;0.12742980561555076;0.017278617710583154;0.8228941684665226;0.04480734341252699
234;bq_eqagmDQk;539186;21973;0;1626;0.11538461538461539;0.0236013986013986;0.8277972027972028;0.036279020979020964
235;USCtB4vNTQc;991385;41408;0;3002;0.12218963831867058;0.02541544477028348;0.8255131964809385;0.04172844574780048
236;4AA46NCfA48;1310834;73159;0;8697;0.007317073170731708;0.003658536585365854;0.9807317073170732;0.0008272439024390248
237;DEz2W5ZpObk;870626;36641;0;1824;0.1230899830220713;0.028862478777589132;0.8285229202037352;0.03705220713073002
238;h2kNE4fHiQs;616914;22357;0;1655;0.10508083140877598;0.02771362586605081;0.831986143187067;0.03145929561200921
239;RbAwJCCi-Mg;1513622;18940;0;979;0.11830985915492957;0.04131455399061033;0.8262910798122066;0.03384666666666665
240;Lmng82lsQvw;546826;58589;0;4907;0.11494252873563218;0.02681992337164751;0.8467432950191571;0.023090421455938693
241;ctilQu7nwxg;525657;21629;0;1381;0.10006715916722633;0.040295500335795834;0.847548690396239;0.025175419744795167
242;-P_6_AJKuhI;611175;22644;0;1097;0.09775086505190311;0.04498269896193772;0.8365051903114187;0.022268252595155715
243;hU1xcjmf5m4;442417;15859;0;1005;0.10049261083743842;0.03694581280788178;0.8428571428571429;0.025525665024630495
244;yyyq0cxLdWQ;616245;16559;0;1035;0.09161793372319688;0.030539311241065625;0.8674463937621832;0.024261923326835584
245;tLg3QPvLacY;766995;29259;0;1587;0.10804020100502512;0.02931323283082077;0.8492462311557789;0.032255695142378554
246;VDWvxHXJijA;543068;20770;0;969;0.11753371868978806;0.036608863198458574;0.8291586384071933;0.03264894026974948
247;C7rWK4p2_yg;562777;21540;0;1403;0.1053704962610469;0.04758667573079538;0.831407205982325;0.021230523453433063
248;DJ37Z6WDj4E;791999;36558;0;1525;0.12340842311459353;0.02840352595494613;0.8315377081292851;0.040108619000979416
249;0e0TJskjhmk;971297;49762;0;5621;0.08149509803921569;0.04105392156862745;0.8688725490196079;0.017820710784313742
250;aDUh3tTbxPs;501980;17936;0;1403;0.11325028312570781;0.035107587768969425;0.8063420158550396;0.036116987542468865
251;kkn3EkPisBk;759918;32684;0;1975;0.0876937984496124;0.040213178294573645;0.8449612403100775;0.017066860465116244
252;n5GRSSLFwts;494691;21086;0;1299;0.10412926391382406;0.03052064631956912;0.8402154398563735;0.03421436265709157
253;SKzp17yoLRI;574142;23736;0;949;0.11079274116523401;0.030563514804202482;0.8319006685768864;0.0328251193887297
254;DBjm9C8fKiA;700860;36480;0;2541;0.10216346153846154;0.033052884615384616;0.8491586538461539;0.029388461538461495
255;YALytHVRPl0;637975;24791;0;1300;0.10949720670391061;0.0223463687150838;0.8491620111731844;0.03692614525139658
256;FE50Rxtq_d8;1261183;46325;0;4602;0.009421265141318977;0.001794526693584567;0.9825033647375505;0.0028157918349035445
257;zN3vhLMHUPw;593608;24766;0;1081;0.1072340425531915;0.02893617021276596;0.84;0.03288612765957444
258;O-0Bwz-_MW4;538916;19706;0;953;0.08881199538638986;0.020761245674740483;0.8696655132641292;0.0262964244521338
259;8qrMJ3se28A;951041;19703;0;976;0.010092854259184497;0.0036334275333064193;0.9761808639483246;0.001802220427937021
260;8kQ7_BXoQ5M;653087;19593;0;2018;0.08891013384321224;0.019120458891013385;0.8718929254302104;0.027357456978967517
261;VIIt1Bysmhw;659511;35189;0;1083;0.09641873278236915;0.03581267217630854;0.859504132231405;0.0244969696969697
262;cQ27FNg-g9k;495526;22525;0;1181;0.10762032085561497;0.0481283422459893;0.8328877005347594;0.024983088235294135
263;QGPZPStYu4Y;621670;24797;0;1233;0.09016949152542372;0.029830508474576273;0.8610169491525423;0.02331064406779662
264;A_uwFpblzdY;498888;19922;0;750;0.10523076923076922;0.04;0.835076923076923;0.02778344615384616
265;kCFJMgsObCE;648546;30186;0;809;0.10531697341513292;0.03885480572597137;0.8220858895705522;0.02725449897750511
266;lvQYpY-aZGw;1904920;126881;0;15558;0.12380952380952381;0.08;0.7847619047619048;0.01757314285714286
267;WTXwUO41V40;527826;21856;0;1219;0.09746192893401015;0.03350253807106599;0.8467005076142132;0.023155736040609134
268;E_CqNjc7t80;663992;22866;0;1510;0.10690287110568113;0.02687843616371411;0.857055589492975;0.03135308491142331
269;v33_23PJ_jQ;1011688;37488;0;2551;0.08468244084682441;0.039850560398505604;0.8424657534246576;0.018510087173100872
270;_LwBdM9AGpw;1480254;54175;0;3008;0.12613784135240572;0.02340702210663199;0.8192457737321196;0.04233055916775033
271;o1xvNT9MXeQ;530508;20238;0;736;0.10224166211044286;0.03608529250956807;0.8458173865500274;0.02460770913067249
272;VIgxFG7EKwo;786782;31989;0;1759;0.10324825986078887;0.02320185614849188;0.8584686774941995;0.032452436194895566
273;gqF8c8Rn_nk;509195;24074;0;1915;0.1129125651418645;0.03937463810075275;0.80833815865663;0.03127226404169073
274;suAq_j7bdqY;539464;23110;0;2293;0.10946589106292967;0.028027498677948175;0.8397673188789001;0.032940877842411384
275;WRbecJSrYSU;515450;20349;0;2647;0.11055900621118013;0.029192546583850933;0.837888198757764;0.0318590683229813
276;Zecz9Tn0DoY;441500;17360;0;1287;0.013684482313452104;0.0023237800154918666;0.981151562096566;0.0046419054996127
277;eKfu99bhGzk;447956;15665;0;881;0.007255139056831923;0.003325272067714631;0.9851874244256348;0.001319740024183797
278;0IgAdy91Uio;819609;22902;0;2028;0.09891891891891892;0.03351351351351351;0.8513513513513513;0.0270232432432432
279;PTf7Yz4KSLs;661362;24231;0;1100;0.09664246823956443;0.03539019963702359;0.8548094373865699;0.025631170598911047
280;uG1ShIzlPu8;590714;23040;0;1711;0.12464589235127478;0.026912181303116147;0.8116147308781869;0.03968541076487255
281;R8N2zKxy1zY;615364;24569;0;1183;0.09502262443438914;0.028846153846153848;0.8591628959276018;0.027923812217194553
282;CJPGm0HDjO0;526723;29512;0;1930;0.10261080752884032;0.042501517911353974;0.8342440801457195;0.0219942319368549
283;RAqoHYGBfnM;589546;27327;0;1370;0.08348457350272233;0.03176043557168784;0.8693284936479129;0.018565426497277698
284;7NAfi6Jl4pY;483450;20788;0;857;0.09951845906902086;0.036115569823434994;0.8386837881219904;0.027317576243980752
285;VOCaNUreZiU;715190;22448;0;1045;0.10646900269541779;0.025606469002695417;0.8544474393530997;0.03389932614555257
286;UUJ8rHU6Iko;1114766;30192;0;2109;0.10013410818059902;0.03173893607510058;0.8533750558784086;0.027470049172999497
287;zAFD3_jnElY;788446;29423;0;1237;0.10978260869565218;0.03858695652173913;0.8385869565217391;0.029785923913043435
288;qCrbQ-smqKk;521413;14405;0;912;0.08997584541062802;0.049516908212560384;0.8429951690821256;0.01815495169082126
289;nDhA_fcbpS8;689790;27697;0;1363;0.10980966325036604;0.019765739385065886;0.849194729136164;0.03675893118594432
290;rZfgum1AgHo;847634;31458;0;1524;0.11962833914053426;0.022067363530778164;0.835075493612079;0.04122288037166086
291;eFDjulU_zWg;500423;18011;0;823;0.10359712230215827;0.03405275779376499;0.8484412470023981;0.025903165467625854
292;Fu_bAG221zI;588195;25126;0;1853;0.11511354737666406;0.03915426781519186;0.8253719655442443;0.03032772122161319
293;jg2r2WSD4q8;641658;31235;0;768;0.08484848484848485;0.03434343434343434;0.8545454545454545;0.023012525252525253
294;yllDWcotTz0;648432;24036;0;963;0.10555050045495905;0.023657870791628753;0.8553230209281165;0.034134667879890807
295;iHcSxjG9kGg;690605;31402;0;1653;0.10528694080433801;0.024853140533212834;0.850429281518301;0.031807230004518676
296;UMige1w_1ys;522983;21363;0;759;0.00728363324764353;0.003427592116538132;0.9751499571550986;0.0010457155098543274
297;HFz680rNaLU;862082;36001;0;2177;0.11225188227241616;0.04380561259411362;0.8151950718685832;0.02787679671457904
298;g80WBShOOqo;675719;31474;0;2100;0.11132623426911907;0.041626331074540175;0.8315585672797676;0.026245111326234288
299;8QYRX4oLEqc;615224;24126;0;783;0.09538461538461539;0.03753846153846154;0.848;0.02136147692307693
300;--zzdKzH4OQ;391593;17346;0;967;0.01048951048951049;0.0021853146853146855;0.9733391608391608;0.0032676136363636366
301;yKbhQv4Evwk;597473;23433;0;1046;0.10229976209357652;0.03330689928628073;0.830293417922284;0.029369072164948468
302;Si4jbISiUVw;587859;24282;0;936;0.10647544545849631;0.04041720990873533;0.8374619730551934;0.02872403302911771
303;JALZDQoQ20k;592778;17626;0;1111;0.08425275827482448;0.023069207622868605;0.8706118355065195;0.025531594784353052
304;KF1yMNhq53g;548628;24304;0;6078;0.09397590361445783;0.03493975903614458;0.8439759036144578;0.023608313253012044
305;5SdTBG3HsL4;495950;20387;0;881;0.09229534510433386;0.025682182985553772;0.8651685393258427;0.02548675762439808
306;FKeKPXALHuc;658763;23910;0;3259;0.009461426491994178;0.005094614264919942;0.977802037845706;0.001406804949053857
307;95E8QdoHnn0;818320;35179;0;1394;0.11074918566775244;0.03040173724212812;0.8425624321389794;0.03399706840390882
308;_iFTFtjbRtU;491084;23973;0;1585;0.11187607573149742;0.028112449799196786;0.8450946643717728;0.03218548479632812
309;98dvtHjBnLA;396365;17276;0;942;0.11280487804878049;0.03170731707317073;0.8402439024390244;0.03149987804878045
310;vTKmRbhIRXE;430253;11595;0;628;0.07925636007827788;0.0273972602739726;0.8767123287671232;0.020081604696673187
311;DjO8kfrINfw;682328;27691;0;733;0.08187134502923976;0.033625730994152045;0.8611111111111112;0.018232017543859662
312;4dAFfOF1834;418322;14412;0;655;0.016201620162016202;0.003000300030003;0.9756975697569757;0.004902700270027002
313;ZzJnVx8xvIQ;614272;21050;0;2449;0.08484162895927602;0.02771493212669683;0.878393665158371;0.021464592760181
314;IQ-gGY1Ur7M;603965;31509;0;1785;0.09085051546391752;0.03221649484536082;0.8440721649484536;0.024864304123711357
315;bDqXF77E2Mk;615874;21901;0;2776;0.11151870873074102;0.029347028613352897;0.8451944240645635;0.031766471019809214
316;vYCJTYBYL1U;550249;21493;0;625;0.010004349717268378;0.004784688995215311;0.9721618094823836;0.0016636363636363639
317;IqK8oPUXgh4;59855;2629;0;240;0.12878787878787878;0.029356060606060608;0.8229166666666666;0.04329839015151514
318;ZE4Z_iQ5_nU;610489;25965;0;1698;0.10259826782145237;0.028647568287808126;0.8454363757495004;0.03107908061292471
319;ebALytCCKHE;738922;20859;0;1456;0.010496568429551878;0.0036334275333064193;0.9769882922890594;0.0013105773112636252
320;djDbNBj_ezY;852602;35229;0;1338;0.10370835952231301;0.0502828409805154;0.8328095537397863;0.02245468258956631
321;JZXT8AxIL5U;615083;21039;0;1696;0.12474437627811862;0.0408997955010225;0.8047034764826176;0.034252351738241316
322;Iu-fcseTVAs;791337;32150;0;1605;0.0059742647058823525;0.0009191176470588235;0.9871323529411765;0.001660386029411765
323;_zxulfQoQDY;652950;25833;0;5585;0.12660731948565776;0.04451038575667656;0.7992087042532147;0.03093165182987141
324;eUpfRndjc9c;983118;35433;0;1421;0.09705093833780161;0.04128686327077748;0.8466487935656837;0.022413833780160854
325;UJzrbBY1g_w;822927;28816;0;1960;0.11601690934711131;0.03945514325974636;0.8149365899483325;0.030164020666979728
326;i4qcC0LFfTs;574642;23146;0;1367;0.013732491073880802;0.0030211480362537764;0.9802252128536116;0.0031958253227135397
327;X8sHhzBPUrU;1063985;103668;0;11316;0.1650485436893204;0.038834951456310676;0.7961165048543689;0.04901067961165048
328;FmWrmv4dwlo;1036211;31144;0;2286;0.10499265785609398;0.041116005873715125;0.8193832599118943;0.02232701908957417
329;5VJWKNMVoZ4;2037191;74347;0;5252;0.09329829172141918;0.040735873850197106;0.8475689881734559;0.02111471747700395
330;buZCrHmaCLw;434739;18499;0;3534;0.0800395256916996;0.023715415019762844;0.8715415019762845;0.021955335968379452
331;Cq5G03vwMH0;572350;22639;0;688;0.10110005238344683;0.02462022001047669;0.8475641697223677;0.029772970141435266
332;ayWOFSfjcCw;439563;16226;0;530;0.06593406593406594;0.053652230122818355;0.8681318681318682;0.008884615384615394
333;lafIhAHm2uQ;487944;19143;0;1049;0.0912981455064194;0.039942938659058486;0.8402282453637661;0.02026176890156918
334;OgJsoNYX3xo;677162;28265;0;2010;0.1030664395229983;0.024701873935264053;0.8373083475298126;0.029981005110732536
335;Ahb7j7rbbMM;1135781;35800;0;6553;0.10557184750733138;0.02463343108504399;0.8434017595307918;0.03140193548387093
336;TKw4P80W06A;464235;15639;0;1155;0.11817501869857891;0.03889304412864622;0.8234854151084517;0.030278234854151095
337;0DBLdW9YGKY;600406;23800;0;1934;0.09086879432624113;0.024822695035460994;0.8568262411347518;0.026368927304964526
338;8QNLQrJtgg0;451050;16678;0;776;0.07640994542146756;0.041237113402061855;0.8641600970285022;0.017463796240145553
339;ofRA993ERE4;1110208;34732;0;1532;0.08550185873605948;0.029120198265179677;0.8605947955390335;0.023615365551425044
340;DoRJMc21f6c;575530;19029;0;1068;0.08856682769726248;0.02844873859366613;0.8443370907139023;0.021563070316693484
341;YC3B9Rx4yIg;371892;15089;0;1380;0.11904761904761904;0.038302277432712216;0.8291925465838509;0.030849378881987598
342;Ur-lVD2lITA;784959;34336;0;2350;0.012147505422993492;0.0017353579175704988;0.9813449023861172;0.0029180477223427342
343;rKp7Ygs6hfY;803833;31126;0;2158;0.09938271604938272;0.022222222222222223;0.8444444444444444;0.02938728395061725
344;W8aqZH83X9I;1209672;26795;0;837;0.015613382899628252;0.0011152416356877324;0.9695167286245353;0.004493531598513011
345;-nJ5jUqRqMg;996207;29960;0;1800;0.11000474158368895;0.030346135609293504;0.8440018966334756;0.032551256519677545
346;x1kZTcGE-Co;589795;14728;0;846;0.014365152919369786;0.004170528266913809;0.9768303985171455;0.0034692307692307696
347;jVtHOADvi9M;525276;18264;0;646;0.08912896691424713;0.03646185010128292;0.8419986495611074;0.02361681296421337
348;oEwufx9HEgU;828400;37907;0;2009;0.11304954640614097;0.03768318213538032;0.834612700628053;0.03355575715282623
349;Ljl2nLFnyiM;488909;18648;0;1180;0.1;0.030392156862745098;0.846078431372549;0.027926862745098053
350;whGEe2c5QHI;1234340;33865;0;1705;0.01046598554697234;0.00124595066035385;0.9845502118116123;0.004065013705457263
351;Dp66fZmbh6A;548365;17718;0;991;0.08695652173913043;0.0426731078904992;0.8542673107890499;0.015762077294685983
352;MiWBlpifOVM;564148;24032;0;1393;0.09313432835820895;0.03283582089552239;0.8519402985074627;0.02266352238805972
353;eM-wzIE4vKg;987165;27601;0;2741;0.10532761788120025;0.025719534598897736;0.8462951622780159;0.03421028781383947
354;0jJnZWOEOAI;684184;26140;0;1278;0.12277019937040923;0.029905561385099685;0.8252885624344176;0.03685745015739765
355;T7Ckb5iC2OA;593270;19363;0;574;0.09847434119278779;0.053629218677762366;0.8298659269533056;0.020092140545538602
356;q46wjZqfao8;680140;27492;0;851;0.10565723793677205;0.03743760399334443;0.8427620632279534;0.02782570715474212
357;RVyWEFq5gO4;717250;28836;0;1083;0.011899095668729176;0.007139457401237506;0.9695383150880533;0.0019236554021894326
358;8BW4-A81xIg;544557;21391;0;823;0.09369951534733441;0.03715670436187399;0.8411416262789445;0.020811200861604755
359;lwg-nhor_v8;569394;21114;0;844;0.09138932910723718;0.02746962493396725;0.8737453777073428;0.025858531431590042
360;Ind4nh2H0_0;1064620;30250;0;2079;0.01887620719929763;0.003511852502194908;0.9675153643546971;0.005365627743634766
361;5cFTwQD7_m8;535921;21471;0;1929;0.0973718224903059;0.03274450667815597;0.8517880224041362;0.026191081430417887
362;OtNzONecCSA;613677;22302;0;987;0.11277853569804457;0.04320145520691223;0.8240109140518418;0.030659163256025416
363;POCO6Hs2Spc;603189;22851;0;990;0.10571300044984255;0.03598740440845704;0.8389563652721548;0.028453216374268946
364;ZUfN4-Rx_mI;603626;41021;0;3866;0.09748743718592964;0.02512562814070352;0.8532663316582915;0.025337386934673363
365;Nupyb1clXwk;516970;20227;0;1189;0.0759493670886076;0.0275178866263071;0.8811227297743534;0.01992834342322509
366;nhDdUwdKtNY;634380;37033;0;1178;0.07349081364829396;0.04461942257217848;0.847769028871391;0.011864041994750654
367;rgOvVB2hzIU;866973;31597;0;1179;0.12629896083133493;0.035171862509992005;0.8137490007993605;0.037615027977617864
368;QllC_Wr6kzc;474198;15393;0;591;0.00986971969996052;0.002368732727990525;0.9810501381760758;0.0030757599684168974
369;t_Z2yVnj0yQ;641940;22217;0;607;0.09535452322738386;0.04156479217603912;0.8523227383863081;0.019984498777506104
370;eR7GK7ZCp5k;672233;24545;0;1636;0.11753817677001388;0.02313743637204998;0.8315594632114761;0.036365525219805565
371;VWBVCnj0FSg;988076;39427;0;2906;0.11973684210526316;0.04868421052631579;0.8157894736842105;0.03037157894736842
372;4v60CD0MPF0;1629103;51965;0;3115;0.012934879571810883;0.0022301516503122213;0.9736842105263158;0.0038123550401427306
373;8_EEe_doxsA;626234;25022;0;927;0.10944340212632896;0.035021888680425266;0.8217636022514071;0.031856472795497165
374;dgsKvCSfI5I;521825;19533;0;868;0.09623015873015874;0.03869047619047619;0.8497023809523809;0.02285153769841269
375;4oDX9EtEsas;574143;21733;0;626;0.008013496415014762;0.005904681568958245;0.9805989034162801;0.0004104175453395193
376;YpjUtfGhNkc;667819;26401;0;1849;0.11030008110300081;0.028386050283860504;0.8402270884022709;0.03475515004055149
377;WW4b-4Gx8dY;1281822;42659;0;2440;0.1030812324929972;0.04257703081232493;0.8313725490196079;0.02682470588235289
378;rw5D7nk-snA;645266;43760;0;3102;0.10615384615384615;0.026153846153846153;0.8515384615384616;0.0305196923076923
379;5sXe75GwY8o;1120480;42746;0;2117;0.008852459016393442;0.002622950819672131;0.9839344262295082;0.0020864918032786886
380;1CqSc5zw9gw;548508;20418;0;680;0.09861751152073733;0.041474654377880185;0.8368663594470046;0.024835944700460834
381;P-aEZ5QCLfU;432496;18898;0;678;0.10729253981559095;0.03185247275775356;0.8407376362112322;0.030616093880972327
382;fACLOp12uDw;804121;27483;0;1722;0.1477832512315271;0.033866995073891626;0.7974137931034483;0.044556403940886585
383;o-ow_QeucbI;846249;26852;0;1771;0.11032388663967611;0.025303643724696356;0.8415991902834008;0.03359180161943316
384;5gqq1fGnv6g;94587;4315;0;573;0.10176125244618395;0.029354207436399216;0.8434442270058709;0.033624461839530335
385;D6Q6doA7Sy4;71023;3327;0;268;0.1372093023255814;0.020930232558139535;0.8255813953488372;0.04138279069767441
386;5NPgN8CW3iQ;681642;34247;0;2086;0.010208087946603848;0.008637612877895563;0.978013349038084;0.0002769532783667062
387;sTtNSElS7HU;510588;21860;0;694;0.10714285714285714;0.026634382566585957;0.8516949152542372;0.029910048426150103
388;VvAl6_dfAC8;614696;19929;0;1068;0.09024064171122995;0.02339572192513369;0.8649732620320856;0.026897727272727247
389;2iEoqztWbZA;680871;21567;0;1338;0.09896729776247848;0.031841652323580036;0.842512908777969;0.027275989672977632
390;c10eK84R0as;1375736;48361;0;1862;0.10209424083769633;0.03206806282722513;0.8442408376963351;0.03226590314136121
391;sOrewSnvvQ8;1696518;59247;0;2973;0.09893704006541292;0.033524121013900246;0.8511856091578087;0.02688323793949306
392;mB0y5_knUBc;684596;19340;0;1357;0.09585933068633012;0.019852524106636415;0.8627339761769711;0.031906920022688544
393;xiG-X9pCSnw;561553;26246;0;1030;0.010738831615120275;0.002147766323024055;0.9810996563573883;0.002930841924398626
394;w2I5MfnSEGc;867196;28829;0;1743;0.0897736143637783;0.0234192037470726;0.868071818891491;0.026038641686182685
395;wv9mM-tcIFg;657708;52367;0;5795;0.11470588235294117;0.03676470588235294;0.8294117647058824;0.031688676470588234
396;2Svn9eLQKss;623892;21019;0;1463;0.10153846153846154;0.03956043956043956;0.8351648351648352;0.02428624175824172
397;vnjza1svqYQ;534360;22527;0;1264;0.1021180030257186;0.039334341906202726;0.8472012102874432;0.02870968229954614
398;_gT8KcDgrDk;757303;31636;0;1728;0.08333333333333333;0.03411633109619687;0.8640939597315436;0.018520246085011197
399;g6PrfbTIST8;454203;16940;0;1025;0.08011049723756906;0.03522099447513812;0.863950276243094;0.0180404005524862
400;taupP-mWiMk;474090;20091;0;948;0.07464162135442412;0.02619871478002966;0.8828472565496787;0.01823519525457242
401;nV1niQVFyHI;536244;22013;0;903;0.11233211233211234;0.03907203907203907;0.8266178266178266;0.03419157509157511
402;WvbxS-wjA-s;1284157;92286;0;9744;0.013599274705349048;0.001813236627379873;0.9750679963735267;0.004801359927470534
403;ir8RUywNrpc;617249;23527;0;1050;0.08104125736738703;0.03831041257367387;0.8639489194499018;0.017590176817288795
404;JlPqwhmxfgs;60092;2689;0;334;0.11538461538461539;0.05944055944055944;0.8146853146853147;0.02813846153846155
405;trRCNKziPXY;457235;26238;0;2072;0.11160431198478123;0.029169308814204185;0.8465440710209258;0.03347710843373486
406;ZlMrxdd9t-E;847729;30183;0;1884;0.008709245198749441;0.00513622152746762;0.9816882536846807;0.0011263063867798125
407;HsIf_f63QYU;787604;31164;0;1873;0.11409395973154363;0.046420581655480984;0.8227069351230425;0.026824832214765042
408;wb7KInyW2AY;742275;29486;0;1768;0.013014273719563391;0.0025188916876574307;0.9727120067170445;0.0038426532325776665
409;pSJURGGMfSw;716943;27918;0;1542;0.12362838332114119;0.03218727139722019;0.8178493050475494;0.03758844184345275
410;xUO26vGNEyA;625711;32274;0;2262;0.09736045002163565;0.036347901341410645;0.8411942881869321;0.0248919082648204
411;5jJl0YzI1QA;396085;17681;0;619;0.009259259259259259;0.0015432098765432098;0.9787808641975309;0.0028961419753086425
412;2u9fc61w-3Q;79029;3313;0;354;0.1150278293135436;0.02411873840445269;0.8571428571428571;0.03657235621521336
413;UjL4lh1ARaw;250472;12814;0;1009;0.09215189873417722;0.033924050632911394;0.8617721518987341;0.02312749367088606
414;0u-P3chJ5Xg;519033;18303;0;1027;0.09863672814755413;0.028869286287089013;0.8556535685645549;0.026382758620689676
415;xpr0RzkXJUg;590320;23097;0;1472;0.09143763213530655;0.03224101479915433;0.8424947145877378;0.024560412262156422
416;rR6es-az7Vk;1019866;39131;0;2120;0.10303830911492734;0.031704095112285335;0.8428005284015853;0.02675006605019815
417;pDuR-zEvYRo;514168;20158;0;777;0.1015625;0.036458333333333336;0.84765625;0.027652083333333324
418;ENIgZECs1fQ;1364319;34160;0;3332;0.01339109885781804;0.0031508467900748325;0.9775502166207168;0.003414454509649469
419;qmiiZiKXvkY;447473;15596;0;729;0.0892212480660134;0.02784940691077875;0.8432181536874678;0.024926456936565217
420;LFLKIE2AgEk;695474;37230;0;2686;0.10734463276836158;0.035781544256120526;0.8286252354048964;0.029879849340866283
421;RtFZuIBQl64;597174;47737;0;2752;0.1241117953576504;0.056371387967787775;0.7991473235433444;0.028927190904784406
422;lG1tJ549ofU;574770;12973;0;640;0.11803640375068947;0.0253723110865968;0.8372862658576944;0.03514682846111412
423;0HUAB1D0bEk;108533;4708;0;584;0.09548387096774194;0.024516129032258065;0.8451612903225807;0.028067096774193556
424;2AFU-ROfuds;347867;16077;0;1478;0.1409235668789809;0.03423566878980892;0.8081210191082803;0.04419673566878973
425;Bf2_4-cpyE0;460451;19986;0;949;0.09230769230769231;0.026495726495726495;0.8589743589743589;0.025307179487179497
426;PBDjZPpT6j8;665331;20105;0;1339;0.08927704997573993;0.025715672003881612;0.8719068413391557;0.025353711790392964
427;6c7TGhvrAzQ;510478;25028;0;1118;0.07677902621722846;0.03745318352059925;0.8698501872659176;0.019290636704119853
428;yQQ472O3d4s;513486;17982;0;1941;0.09264497878359264;0.02545968882602546;0.8613861386138614;0.025070014144271593
429;Dp1z_fNeKEs;611284;22567;0;868;0.012322858903265557;0.0021565003080714724;0.9818237831176833;0.0033795440542205794
430;fhnQ4_Gi8GU;565911;20394;0;1229;0.09941520467836257;0.03508771929824561;0.8596491228070176;0.028564327485380122
431;vmtSvwbHrMM;575127;22713;0;1183;0.09523809523809523;0.022893772893772892;0.8461538461538461;0.029045421245421258
432;Zosh5JxmO7k;733712;32728;0;1264;0.12340966921119594;0.039440203562340966;0.806615776081425;0.03299809160305345
433;uzKNVndQFFg;531289;23479;0;1637;0.011682823763360677;0.004225702212279393;0.9803629132488193;0.0027413621675366636
434;_7JFBk1R020;1109317;32920;0;910;0.009029345372460496;0.0056433408577878106;0.9796839729119639;0.0009520316027088041
435;HI972KdqtV4;727994;36598;0;2329;0.013290374546919049;0.0012082158679017317;0.9798630688683044;0.0036429722110350392
436;3w_hUcwr8TE;1054836;27393;0;2217;0.1243432574430823;0.03064798598949212;0.8323117338003503;0.03748734676006992
437;gJCEw51Afdk;626511;31196;0;1264;0.08975521305530372;0.023118766999093383;0.8685403445149592;0.026684814143245646
438;7M-MHrLOt9k;515001;14625;0;672;0.07862679955703211;0.04263565891472868;0.8648947951273532;0.014830287929125142
439;wkxhjeiJo3A;602153;20791;0;2395;0.10233160621761658;0.03044041450777202;0.8439119170984456;0.0276142487046632
440;cZ1DVdMN3-k;1096617;34753;0;2527;0.09110396570203644;0.03858520900321544;0.8370846730975349;0.021263665594855312
441;MvfhaiBE3pM;580188;26751;0;929;0.09573241061130335;0.058823529411764705;0.831603229527105;0.01617347174163783
442;-SslwXGo25w;60470;2772;0;482;0.13237221494102228;0.01834862385321101;0.8283093053735255;0.04179134993446923
443;xpkdh0LT09g;943350;37301;0;2931;0.006261180679785331;0.0008944543828264759;0.9856887298747764;0.002055098389982111
444;Ozuz_l0TN_I;721506;27164;0;4345;0.09177718832891246;0.029708222811671087;0.8567639257294429;0.02226010610079573
445;_H4Pkxq8l3o;92689;4497;0;530;0.10483870967741936;0.03763440860215054;0.8252688172043011;0.025715591397849458
446;x5MePb5i3P0;590912;17211;0;1066;0.10913705583756345;0.04060913705583756;0.8291032148900169;0.0302543147208122
447;wano7jtYJQI;437566;16118;0;794;0.0813221406086044;0.035676810073452254;0.8578174186778594;0.017625078698845765
448;KTf6LcuvgZE;541651;22685;0;2372;0.12787488500459981;0.040478380864765406;0.8164673413063478;0.03590409383624648
449;BK4pUqku5No;650578;24984;0;1462;0.08925318761384335;0.04189435336976321;0.8573163327261688;0.017951851851851868
450;r7HNJ5O2wdQ;806996;30979;0;2658;0.10198494182067078;0.03969883641341547;0.8357289527720739;0.026826830937713885
451;A3kKEhvuJ5E;87505;3648;0;621;0.08875739644970414;0.020710059171597635;0.8609467455621301;0.026747633136094677
452;G9LUfk4Ft24;554433;22688;0;1084;0.09578804347826086;0.03804347826086957;0.8355978260869565;0.02228281250000001
453;g86fbFrhXu8;668979;26981;0;3710;0.011854360711261643;0.0071972904318374255;0.9767146486028789;0.000711134631668078
454;Z0g2Q_LJd-4;706001;33689;0;1708;0.09592760180995476;0.04660633484162896;0.8199095022624434;0.021024932126696812
455;Nl8otbwNnpE;751183;19662;0;1594;0.09090909090909091;0.029887920298879204;0.8580323785803238;0.02366500622665005
456;4-yehzUJ3LE;550637;20802;0;582;0.11409764125068568;0.026878771256171146;0.8447613823368074;0.03542835984640697
457;3aHlPZuyUxc;1113439;32319;0;1395;0.009082918253735717;0.002636976267213595;0.9797831819513625;0.0025517140345736895
